CODIGO_IBGE_MUNICIPIO;CODIGO_FEDERAL_MUNICIPIO;CODIGO_ESTADUAL_MUNICIPIO;UF_MUNICIPIO;CODIGO_IBGE_UF;NOME_DA_CIDADE;DIA;MÊS
2806503;3229;;SE;28;Santa Rosa de Lima;25;11
2806404;2647;;SE;28;Santana do São Francisco;06;04
2806602;3231;;SE;28;Santo Amaro das Brotas;15;12
2806701;3233;;SE;28;São Cristóvão;01;01
2806800;3235;;SE;28;São Domingos;21;10
2806909;3237;;SE;28;São Francisco;17;06
2807006;3239;;SE;28;São Miguel do Aleixo;26;11
2807105;3241;;SE;28;Simão Dias;12;06
2807204;3243;;SE;28;Siriri;15;12
2807303;3245;;SE;28;Telha;20;01
2807402;3247;;SE;28;Tobias Barreto;17;01
2807501;3249;;SE;28;Tomar do Geru;25;11
2807600;3251;;SE;28;Umbaúba;06;02
3500105;6101;1508;SP;35;Adamantina;13;06
3500204;6103;1510;SP;35;Adolfo;30;11
3500303;6105;1521;SP;35;Aguaí;06;08
3500402;6107;1545;SP;35;Águas da Prata;03;07
3500501;6109;1533;SP;35;Águas de Lindóia;16;11
3500550;7019;6075;SP;35;Águas de Santa Bárbara;20;04
3500600;6111;1557;SP;35;Águas de São Pedro;25;07
3500709;6113;1569;SP;35;Agudos;27;07
3500758;2995;7328;SP;35;Alambari;19;05
3500808;6115;1570;SP;35;Alfredo Marcondes;04;04
3500907;6117;1582;SP;35;Altair;31;12
3501004;6119;1594;SP;35;Altinópolis;09;03
3501103;6121;1600;SP;35;Alto Alegre;24;06
3501152;3065;7330;SP;35;Alumínio;02;04
3501202;6123;1612;SP;35;Álvares Florence;10;04
3501301;6125;1624;SP;35;Álvares Machado;30;11
3501400;6127;1636;SP;35;Álvaro de Carvalho;22;11
3501509;6129;1648;SP;35;Alvinlândia;08;08
3501608;6131;1650;SP;35;Americana;27;08
3501707;6133;1661;SP;35;Américo Brasiliense;21;03
3501806;6135;1673;SP;35;Américo de Campos;24;06
3501905;6137;1685;SP;35;Amparo;08;04
3502002;6139;1697;SP;35;Analândia;21;06
3502101;6141;1703;SP;35;Andradina;11;07
3502200;6143;1715;SP;35;Angatuba;11;03
3502309;6145;1727;SP;35;Anhembi;15;04
3502408;6147;1739;SP;35;Anhumas;06;08
3502507;6149;1740;SP;35;Aparecida;17;12
3502606;6151;1752;SP;35;Aparecida d'Oeste;22;03
3502705;6153;1764;SP;35;Apiaí;14;08
3502754;3067;7341;SP;35;Araçariguama;19;05
3502804;6155;1776;SP;35;Araçatuba;02;12
3502903;6157;1788;SP;35;Araçoiaba da Serra;07;04
3503000;6159;1790;SP;35;Aramina;04;04
3503109;6161;1806;SP;35;Arandu;19;03
3503158;2991;7353;SP;35;Arapeí;19;05
3503208;6163;1818;SP;35;Araraquara;22;08
3503307;6165;1820;SP;35;Araras;24;03
3503356;0790;7754;SP;35;Arco-Íris;22;08
3503406;6167;1831;SP;35;Arealva;01;04
3503505;6169;1843;SP;35;Areias;26;07
3503604;6171;1855;SP;35;Areiópolis;03;05
3503703;6173;1867;SP;35;Ariranha;10;04
3503802;6175;1879;SP;35;Artur Nogueira;10;04
3503901;6177;1880;SP;35;Arujá;08;06
3503950;2981;7365;SP;35;Aspásia;19;03
3504008;6179;1892;SP;35;Assis;01;07
3504107;6181;1909;SP;35;Atibaia;24;06
3504206;6183;1910;SP;35;Auriflama;20;11
3504305;6185;1922;SP;35;Avaí;02;12
3504404;6187;1934;SP;35;Avanhandava;29;12
3504503;6189;1946;SP;35;Avaré;15;09
3504602;6191;1958;SP;35;Bady Bassitt;18;02
3504701;6193;1960;SP;35;Balbinos;24;06
3504800;6195;1971;SP;35;Bálsamo;17;11
3504909;6197;1983;SP;35;Bananal;10;07
3505005;6201;1995;SP;35;Barão de Antonina;21;03
3505104;6199;2008;SP;35;Barbosa;31;01
3505203;6203;2010;SP;35;Bariri;16;06
3505302;6205;2021;SP;35;Barra Bonita;19;03
3505351;2997;7377;SP;35;Barra do Chapéu;19;05
3505401;6207;2033;SP;35;Barra do Turvo;21;03
3505500;6209;2045;SP;35;Barretos;25;08
3505609;6211;2057;SP;35;Barrinha;30;12
3505708;6213;2069;SP;35;Barueri;26;03
3505807;6215;2070;SP;35;Bastos;18;06
3505906;6217;2082;SP;35;Batatais;14;03
3506003;6219;2094;SP;35;Bauru;01;08
3506102;6221;2100;SP;35;Bebedouro;03;05
3506201;6223;2112;SP;35;Bento de Abreu;27;03
3506300;6225;2124;SP;35;Bernardino de Campos;09;10
3506359;2965;7389;SP;35;Bertioga;19;05
3506409;6227;2136;SP;35;Bilac;18;04
3506508;6229;2148;SP;35;Birigui;07;12
3506607;6231;2150;SP;35;Biritiba-Mirim;05;05
3506706;6233;2161;SP;35;Boa Esperança do Sul;21;07
3506805;6235;2173;SP;35;Bocaina;23;05
3506904;6237;2185;SP;35;Bofete;21;04
3507001;6239;2197;SP;35;Boituva;06;09
3507100;6241;2203;SP;35;Bom Jesus dos Perdões;22;05
3507159;3059;7390;SP;35;Bom Sucesso de Itararé;27;04
3507209;6243;2215;SP;35;Borá;31;03
3507308;6245;2227;SP;35;Boracéia;07;05
3507407;6247;2239;SP;35;Borborema;21;03
3507456;7247;7213;SP;35;Borebi;09;01
3507506;6249;2240;SP;35;Botucatu;14;04
3507605;6251;2252;SP;35;Bragança Paulista;15;12
3507704;6255;2264;SP;35;Braúna;20;01
3507753;0792;7766;SP;35;Brejo Alegre;30;12
3507803;6257;2276;SP;35;Brodowski;22;08
3507902;6259;2288;SP;35;Brotas;03;05
3508009;6261;2290;SP;35;Buri;25;01
3508108;6263;2306;SP;35;Buritama;24;08
3508207;6265;2318;SP;35;Buritizal;08;09
3508306;6267;2320;SP;35;Cabrália Paulista;24;12
3508405;6269;2331;SP;35;Cabreúva;24;03
3508504;6271;2343;SP;35;Caçapava;14;04
3508603;6273;2355;SP;35;Cachoeira Paulista;09;03
3508702;6275;2367;SP;35;Caconde;08;12
3508801;6277;2379;SP;35;Cafelândia;11;04
3508900;6279;2380;SP;35;Caiabu;30;12
3509007;6281;2392;SP;35;Caieiras;14;12
3509106;6283;2409;SP;35;Caiuá;19;03
3509205;6285;2410;SP;35;Cajamar;18;02
3509254;2967;7407;SP;35;Cajati;19;05
3509304;6287;2422;SP;35;Cajobi;13;05
3509403;6289;2434;SP;35;Cajuru;18;08
3509452;2999;7419;SP;35;Campina do Monte Alegre;19;05
3509502;6291;2446;SP;35;Campinas;14;07
3509601;6293;2458;SP;35;Campo Limpo Paulista;21;03
3509700;6295;2460;SP;35;Campos do Jordão;29;04
3509809;6297;2471;SP;35;Campos Novos Paulista;10;03
3509908;6299;2483;SP;35;Cananéia;12;08
3509957;0794;7778;SP;35;Canas;30;12
3510005;6301;2495;SP;35;Cândido Mota;26;10
3510104;6303;2501;SP;35;Cândido Rodrigues;18;02
3510153;2947;7420;SP;35;Canitar;19;05
3510203;6305;2513;SP;35;Capão Bonito;02;04
3510302;6307;2525;SP;35;Capela do Alto;26;03
3510401;6309;2537;SP;35;Capivari;10;07
3510500;6311;2549;SP;35;Caraguatatuba;20;04
3510609;6313;2550;SP;35;Carapicuíba;26;03
3510708;6315;2562;SP;35;Cardoso;20;01
3510807;6317;2574;SP;35;Casa Branca;25;10
3510906;6319;2586;SP;35;Cássia dos Coqueiros;18;02
3511003;6321;2598;SP;35;Castilho;10;08
3511102;6323;2604;SP;35;Catanduva;14;04
3511201;6325;2616;SP;35;Catiguá;03;05
3511300;6327;2628;SP;35;Cedral;21;06
3511409;6329;2630;SP;35;Cerqueira César;10;10
3511508;6331;2653;SP;35;Cerquilho;03;04
3511607;6333;2641;SP;35;Cesário Lange;03;05
3511706;6335;2665;SP;35;Charqueada;30;12
3557204;6337;7195;SP;35;Chavantes;04;12
3511904;6339;2677;SP;35;Clementina;24;06
3512001;6341;2689;SP;35;Colina;21;04
3512100;6343;2690;SP;35;Colômbia;18;02
3512209;6345;2707;SP;35;Conchal;09;04
3512308;6347;2719;SP;35;Conchas;04;12
3512407;6349;2720;SP;35;Cordeirópolis;13;06
3512506;6351;2732;SP;35;Coroados;13;06
3512605;6353;2744;SP;35;Coronel Macedo;21;03
3512704;6355;2756;SP;35;Corumbataí;19;03
3512803;6357;2768;SP;35;Cosmópolis;30;11
3512902;6359;2770;SP;35;Cosmorama;10;10
3513009;6361;2781;SP;35;Cotia;02;04
3513108;6363;2793;SP;35;Cravinhos;19;03
3513207;6365;2800;SP;35;Cristais Paulista;28;07
3513306;6367;2811;SP;35;Cruzália;04;04
3513405;6369;2823;SP;35;Cruzeiro;02;10
3513504;6371;2835;SP;35;Cubatão;09;04
3513603;6373;2847;SP;35;Cunha;20;04
3513702;6375;2859;SP;35;Descalvado;08;09
3513801;6377;2860;SP;35;Diadema;08;12
3513850;7249;7225;SP;35;Dirce Reis;06;01
3513900;6379;2872;SP;35;Divinolândia;30;12
3514007;6381;2884;SP;35;Dobrada;28;03
3514106;6383;2896;SP;35;Dois Córregos;04;02
3514205;6385;2902;SP;35;Dolcinópolis;19;10
3514304;6387;2914;SP;35;Dourado;19;05
3514403;6389;2926;SP;35;Dracena;08;12
3514502;6391;2938;SP;35;Duartina;11;12
3514601;6393;2940;SP;35;Dumont;21;03
3514700;6395;2951;SP;35;Echaporã;30;11
3514809;6397;2963;SP;35;Eldorado;10;03
3514908;6399;2975;SP;35;Elias Fausto;30;11
3514924;2975;7432;SP;35;Elisiário;09;08
3514957;7251;7237;SP;35;Embaúba;09;01
3515004;6401;2987;SP;35;Embu das Artes;18;02
3515103;6403;2999;SP;35;Embu-Guaçu;28;03
3515129;2961;7444;SP;35;Emilianópolis;19;05
3515152;2949;7456;SP;35;Engenheiro Coelho;19;05
3515186;6865;5307;SP;35;Espírito Santo do Pinhal;27;12
3515194;7253;7249;SP;35;Espírito Santo do Turvo;05;11
3557303;2959;7468;SP;35;Estiva Gerbi;19;05
3515301;6407;3001;SP;35;Estrela do Norte;21;03
3515202;6405;3013;SP;35;Estrela d'Oeste;25;01
3515350;7255;7250;SP;35;Euclides da Cunha Paulista;15;09
3515400;6409;3025;SP;35;Fartura;31;03
3515608;6413;3037;SP;35;Fernando Prestes;05;07
3515509;6411;3049;SP;35;Fernandópolis;22;05
3515657;0796;7869;SP;35;Fernão;27;12
3515707;6415;3050;SP;35;Ferraz de Vasconcelos;14;10
3515806;6417;3062;SP;35;Flora Rica;19;03
3515905;6419;3074;SP;35;Floreal;06;08
3516002;6421;3086;SP;35;Flórida Paulista;25;10
3516101;6423;3098;SP;35;Florínia;30;12
3516200;6425;3104;SP;35;Franca;28;11
3516309;6427;3116;SP;35;Francisco Morato;21;03
3516408;6429;3128;SP;35;Franco da Rocha;30;11
3516507;6431;3130;SP;35;Gabriel Monteiro;03;11
3516606;6433;3141;SP;35;Gália;14;04
3516705;6435;3153;SP;35;Garça;05;05
3516804;6437;3165;SP;35;Gastão Vidigal;24;06
3516853;0798;7870;SP;35;Gavião Peixoto;27;12
3516903;6439;3177;SP;35;General Salgado;15;09
3517000;6441;3189;SP;35;Getulina;25;03
3517109;6443;3190;SP;35;Glicério;30;12
3517208;6445;3207;SP;35;Guaiçara;13;12
3517307;6447;3219;SP;35;Guaimbê;08;11
3517406;6449;3220;SP;35;Guaíra;18;05
3517505;6451;3232;SP;35;Guapiaçu;30;11
3517604;6453;3244;SP;35;Guapiara;02;05
3517703;6455;3256;SP;35;Guará;15;09
3517802;6457;3268;SP;35;Guaraçaí;12;10
3517901;6459;3270;SP;35;Guaraci;30;11
3518008;6461;3281;SP;35;Guarani d'Oeste;18;08
3518107;6463;3293;SP;35;Guarantã;30;11
3518206;6465;3300;SP;35;Guararapes;08;12
3518305;6467;3311;SP;35;Guararema;19;09
3518404;6469;3323;SP;35;Guaratinguetá;13;06
3518503;6471;3335;SP;35;Guareí;16;03
3518602;6473;3347;SP;35;Guariba;21;09
3518701;6475;3359;SP;35;Guarujá;30;06
3518800;6477;3360;SP;35;Guarulhos;08;12
3518859;7257;7262;SP;35;Guatapará;05;11
3518909;6479;3372;SP;35;Guzolândia;28;03
3519006;6481;3384;SP;35;Herculândia;30;11
3519055;2953;7470;SP;35;Holambra;27;10
3519071;2951;7481;SP;35;Hortolândia;19;05
3519105;6483;3396;SP;35;Iacanga;15;04
3519204;6485;3402;SP;35;Iacri;21;06
3519253;7259;7274;SP;35;Iaras;09;01
3519303;6487;3414;SP;35;Ibaté;24;06
3519402;6489;3426;SP;35;Ibirá;12;12
3519501;6491;3438;SP;35;Ibirarema;30;11
3519600;6493;3440;SP;35;Ibitinga;04;07
3519709;6495;3451;SP;35;Ibiúna;24;03
3519808;6497;3463;SP;35;Icém;30;12
3519907;6499;3475;SP;35;Iepê;24;06
3520004;6501;3487;SP;35;Igaraçu do Tietê;19;10
3520103;6503;3499;SP;35;Igarapava;22;05
3520202;6505;3505;SP;35;Igaratá;30;12
3520301;6507;3517;SP;35;Iguape;03;12
3520426;2969;7675;SP;35;Ilha Comprida;05;03
3520442;2943;7493;SP;35;Ilha Solteira;15;10
3520400;6509;3529;SP;35;Ilhabela;03;09
3520509;6511;3530;SP;35;Indaiatuba;09;12
3520608;6513;3542;SP;35;Indiana;17;03
3520707;6515;3554;SP;35;Indiaporã;12;05
3520806;6517;3566;SP;35;Inúbia Paulista;22;08
3520905;6519;3578;SP;35;Ipaussu;20;09
3521002;6521;3580;SP;35;Iperó;21;03
3521101;6523;3591;SP;35;Ipeúna;21;03
3521150;0800;7845;SP;35;Ipiguá;30;12
3521200;6525;3608;SP;35;Iporanga;12;01
3521309;6527;3610;SP;35;Ipuã;26;03
3521408;6529;3621;SP;35;Iracemápolis;03;05
3521507;6531;3633;SP;35;Irapuã;30;11
3521606;6533;3645;SP;35;Irapuru;06;05
3521705;6535;3657;SP;35;Itaberá;25;04
3521804;6537;3669;SP;35;Itaí;30;08
3521903;6539;3670;SP;35;Itajobi;04;04
3522000;6541;3682;SP;35;Itaju;20;01
3522109;6543;3694;SP;35;Itanhaém;22;04
3522158;3053;7500;SP;35;Itaóca;19;11
3522208;6545;3700;SP;35;Itapecerica da Serra;08;05
3522307;6547;3712;SP;35;Itapetininga;05;11
3522406;6549;3724;SP;35;Itapeva;20;09
3522505;6551;3736;SP;35;Itapevi;18;02
3522604;6553;3748;SP;35;Itapira;24;10
3522653;3055;7687;SP;35;Itapirapuã Paulista;12;03
3522703;6555;3750;SP;35;Itápolis;20;10
3522802;6557;3761;SP;35;Itaporanga;06;03
3522901;6559;3773;SP;35;Itapuí;11;09
3523008;6561;3785;SP;35;Itapura;21;03
3523107;6563;3797;SP;35;Itaquaquecetuba;06;09
3523206;6565;3803;SP;35;Itararé;28;08
3523305;6567;3815;SP;35;Itariri;09;04
3523404;6569;3827;SP;35;Itatiba;01;11
3523503;6571;3839;SP;35;Itatinga;24;07
3523602;6573;3840;SP;35;Itirapina;25;03
3523701;6575;3852;SP;35;Itirapuã;27;03
3523800;6577;3864;SP;35;Itobi;27;08
3523909;6579;3876;SP;35;Itu;02;02
3524006;6581;3888;SP;35;Itupeva;21;03
3524105;6583;3890;SP;35;Ituverava;10;03
3524204;6585;3906;SP;35;Jaborandi;18;03
3524303;6587;3918;SP;35;Jaboticabal;16;07
3524402;6589;3920;SP;35;Jacareí;03;04
3524501;6591;3931;SP;35;Jaci;04;04
3524600;6593;3943;SP;35;Jacupiranga;23;06
3524709;6595;3955;SP;35;Jaguariúna;12;09
3524808;6597;3967;SP;35;Jales;15;04
3524907;6599;3979;SP;35;Jambeiro;30;03
3525003;6601;3980;SP;35;Jandira;08;12
3525102;6603;3992;SP;35;Jardinópolis;27;07
3525201;6605;4005;SP;35;Jarinu;17;04
3525300;6607;4017;SP;35;Jaú;15;08
3525409;6609;4029;SP;35;Jeriquara;07;04
3525508;6611;4030;SP;35;Joanópolis;24;06
3525607;6613;4042;SP;35;João Ramalho;19;03
3525706;6615;4054;SP;35;José Bonifácio;24;06
3525805;6617;4066;SP;35;Júlio Mesquita;12;10
3525854;0802;7882;SP;35;Jumirim;21;05
3525904;6619;4078;SP;35;Jundiaí;14;12
3526001;6621;4080;SP;35;Junqueirópolis;13;06
3526100;6623;4091;SP;35;Juquiá;10;04
3526209;6625;4108;SP;35;Juquitiba;28;03
3526308;6627;4110;SP;35;Lagoinha;23;12
3526407;6629;4121;SP;35;Laranjal Paulista;10;10
3526506;6631;4133;SP;35;Lavínia;12;10
3526605;6633;4145;SP;35;Lavrinhas;27;06
3526704;6635;4157;SP;35;Leme;29;08
3526803;6637;4169;SP;35;Lençóis Paulista;28;04
3526902;6639;4170;SP;35;Limeira;15;09
3527009;6641;4182;SP;35;Lindóia;21;03
3527108;6643;4194;SP;35;Lins;21;04
3527207;6645;4200;SP;35;Lorena;14;11
3527256;2937;7699;SP;35;Lourdes;05;03
3527306;6647;4212;SP;35;Louveira;21;03
3527405;6649;4224;SP;35;Lucélia;24;06
3527504;6651;4236;SP;35;Lucianópolis;29;06
3527603;6653;4248;SP;35;Luís Antônio;13;12
3527702;6655;4250;SP;35;Luiziânia;18;02
3527801;6657;4261;SP;35;Lupércio;30;12
3527900;6659;4273;SP;35;Lutécia;30;11
3528007;6661;4285;SP;35;Macatuba;13;06
3528106;6663;4297;SP;35;Macaubal;02;05
3528205;6665;4303;SP;35;Macedônia;27;10
3528304;6667;4315;SP;35;Magda;03;10
3528403;6669;4327;SP;35;Mairinque;27;10
3528502;6671;4339;SP;35;Mairiporã;27;03
3528601;6673;4340;SP;35;Manduri;30;11
3528700;6675;4352;SP;35;Marabá Paulista;11;09
3528809;6677;4364;SP;35;Maracaí;19;12
3528858;2977;7511;SP;35;Marapoama;27;10
3528908;6679;4376;SP;35;Mariápolis;08;12
3529005;6681;4388;SP;35;Marília;04;04
3529104;6683;4390;SP;35;Marinópolis;13;06
3529203;6685;4406;SP;35;Martinópolis;13;06
3529302;6687;4418;SP;35;Matão;27;08
3529401;6689;4420;SP;35;Mauá;08;12
3529500;6691;4431;SP;35;Mendonça;08;12
3529609;6693;4443;SP;35;Meridiano;19;03
3529658;2983;7705;SP;35;Mesópolis;06;08
3529708;6695;4455;SP;35;Miguelópolis;14;01
3529807;6697;4467;SP;35;Mineiros do Tietê;29;08
3530003;6701;4479;SP;35;Mira Estrela;21;03
3529906;6699;4480;SP;35;Miracatu;30;11
3530102;6703;4492;SP;35;Mirandópolis;24;06
3530201;6705;4509;SP;35;Mirante do Paranapanema;29;11
3530300;6707;4510;SP;35;Mirassol;08;09
3530409;6709;4522;SP;35;Mirassolândia;13;06
3530508;6711;4534;SP;35;Mococa;24;03
3530607;6713;4546;SP;35;Mogi das Cruzes;01;09
3530706;6715;4558;SP;35;Mogi Guaçu;09;04
3530805;6717;4560;SP;35;Mogi Mirim;22;10
3530904;6719;4571;SP;35;Mombuca;21;03
3531001;6721;4583;SP;35;Monções;21;03
3531100;6723;4595;SP;35;Mongaguá;07;12
3531209;6725;4601;SP;35;Monte Alegre do Sul;06;08
3531308;6727;4613;SP;35;Monte Alto;15;05
3531407;6729;4625;SP;35;Monte Aprazível;10;03
3531506;6731;4637;SP;35;Monte Azul Paulista;29;06
3531605;6733;4649;SP;35;Monte Castelo;22;11
3531803;6737;4650;SP;35;Monte Mor;24;03
3531704;6735;4662;SP;35;Monteiro Lobato;26;04
3531902;6739;4674;SP;35;Morro Agudo;06;01
3532009;6741;4686;SP;35;Morungaba;29;06
3532058;7263;7298;SP;35;Motuca;20;01
3532108;6743;4698;SP;35;Murutinga do Sul;01;05
3532157;0804;7894;SP;35;Nantes;21;05
3532207;6745;4704;SP;35;Narandiba;21;03
3532306;6747;4716;SP;35;Natividade da Serra;13;08
3532405;6749;4728;SP;35;Nazaré Paulista;21;11
3532504;6751;4730;SP;35;Neves Paulista;22;05
3532603;6753;4741;SP;35;Nhandeara;24;06
3532702;6755;4753;SP;35;Nipoã;08;09
3532801;6757;4765;SP;35;Nova Aliança;12;10
3532827;3061;7717;SP;35;Nova Campina;12;03
3532843;2985;7523;SP;35;Nova Canaã Paulista;29;06
3532868;0806;7900;SP;35;Nova Castilho;08;12
3532900;6759;4777;SP;35;Nova Europa;30;12
3533007;6761;4789;SP;35;Nova Granada;22;03
3533106;6763;4790;SP;35;Nova Guataporanga;20;10
3533205;6765;4807;SP;35;Nova Independência;21;03
3533304;6767;4819;SP;35;Nova Luzitânia;29;06
3533403;6769;4820;SP;35;Nova Odessa;24;05
3533254;2979;7535;SP;35;Novais;19;05
3533502;6771;4832;SP;35;Novo Horizonte;28;10
3533601;6773;4844;SP;35;Nuporanga;09;09
3533700;6775;4856;SP;35;Ocauçu;13;06
3533809;6777;4868;SP;35;Óleo;07;04
3533908;6779;4870;SP;35;Olímpia;02;03
3534005;6781;4881;SP;35;Onda Verde;22;03
3534104;6783;4893;SP;35;Oriente;30;11
3534203;6785;4900;SP;35;Orindiúva;21;03
3534302;6787;4911;SP;35;Orlândia;30;03
3534401;6789;4923;SP;35;Osasco;19;02
3534500;6791;4935;SP;35;Oscar Bressane;24;04
3534609;6793;4947;SP;35;Osvaldo Cruz;06;06
3534708;6795;4959;SP;35;Ourinhos;13;12
3534807;6797;4960;SP;35;Ouro Verde;23;03
3534757;0808;7912;SP;35;Ouroeste;24;06
3534906;6799;4972;SP;35;Pacaembu;02;04
3535002;6801;4984;SP;35;Palestina;30;05
3535101;6803;4996;SP;35;Palmares Paulista;08;12
3535200;6805;5009;SP;35;Palmeira d'Oeste;13;12
3535309;6807;5010;SP;35;Palmital;20;01
3535408;6809;5022;SP;35;Panorama;19;03
3535507;6811;5034;SP;35;Paraguaçu Paulista;12;03
3535606;6813;5046;SP;35;Paraibuna;13;06
3535705;6815;5058;SP;35;Paraíso;15;08
3535804;6817;5060;SP;35;Paranapanema;20;04
3535903;6819;5083;SP;35;Paranapuã;16;09
3536000;6821;5095;SP;35;Parapuã;08;12
3536109;6823;5071;SP;35;Pardinho;18;02
3536208;6825;5101;SP;35;Pariquera-Açu;11;10
3536257;2989;7547;SP;35;Parisi;20;01
3536307;6827;5113;SP;35;Patrocínio Paulista;10;03
3536406;6829;5125;SP;35;Paulicéia;29;06
3536505;6831;5137;SP;35;Paulínia;28;02
3536570;0810;7924;SP;35;Paulistânia;21;05
3536604;6833;5149;SP;35;Paulo de Faria;30;11
3536703;6835;5150;SP;35;Pederneiras;22;05
3536802;6837;5162;SP;35;Pedra Bela;06;04
3536901;6839;5174;SP;35;Pedranópolis;06;08
3537008;6841;5186;SP;35;Pedregulho;15;08
3537107;6843;5198;SP;35;Pedreira;31;10
3537156;2963;7559;SP;35;Pedrinhas Paulista;21;09
3537206;6845;5204;SP;35;Pedro de Toledo;09;04
3537305;6847;5216;SP;35;Penápolis;25;10
3537404;6849;5228;SP;35;Pereira Barreto;11;08
3537503;6851;5230;SP;35;Pereiras;08;12
3537602;6853;5241;SP;35;Peruíbe;18;02
3537701;6855;5253;SP;35;Piacatu;08;11
3537800;6857;5265;SP;35;Piedade;20;05
3537909;6859;5277;SP;35;Pilar do Sul;05;11
3538006;6861;5289;SP;35;Pindamonhangaba;10;07
3538105;6863;5290;SP;35;Pindorama;21;03
3538204;6867;5319;SP;35;Pinhalzinho;03;05
3538303;6869;5320;SP;35;Piquerobi;20;03
3538501;6871;5332;SP;35;Piquete;15;06
3538600;6873;5344;SP;35;Piracaia;16;06
3538709;6875;5356;SP;35;Piracicaba;01;08
3538808;6877;5370;SP;35;Piraju;20;01
3538907;6879;5381;SP;35;Pirajuí;29;03
3539004;6881;5393;SP;35;Pirangi;07;03
3539103;6883;5400;SP;35;Pirapora do Bom Jesus;06;08
3539202;6885;5411;SP;35;Pirapozinho;09;04
3539301;6887;5368;SP;35;Pirassununga;06;08
3539400;6889;5423;SP;35;Piratininga;18;05
3539509;6891;5435;SP;35;Pitangueiras;15;08
3539608;6893;5447;SP;35;Planalto;03;04
3539707;6895;5459;SP;35;Platina;30;12
3539806;6897;5460;SP;35;Poá;26;03
3539905;6899;5472;SP;35;Poloni;03;05
3540002;6901;5484;SP;35;Pompéia;17;09
3540101;6903;5496;SP;35;Pongaí;02;04
3540200;6905;5502;SP;35;Pontal;18;10
3540259;2987;7560;SP;35;Pontalinda;15;08
3540309;6907;5514;SP;35;Pontes Gestal;10;04
3540408;6909;5526;SP;35;Populina;24;06
3540507;6911;5538;SP;35;Porangaba;04;06
3540606;6913;5540;SP;35;Porto Feliz;13;10
3540705;6915;5551;SP;35;Porto Ferreira;29;07
3540754;2993;7572;SP;35;Potim;19;05
3540804;6917;5563;SP;35;Potirendaba;21;03
3540853;0812;7780;SP;35;Pracinha;22;03
3540903;6919;5575;SP;35;Pradópolis;13;06
3541000;6921;5587;SP;35;Praia Grande;19;01
3541059;0814;7791;SP;35;Pratânia;22;03
3541109;6923;5599;SP;35;Presidente Alves;02;12
3541208;6925;5605;SP;35;Presidente Bernardes;12;10
3541307;6927;5617;SP;35;Presidente Epitácio;27;03
3541406;6929;5629;SP;35;Presidente Prudente;14;09
3541505;6931;5630;SP;35;Presidente Venceslau;02;09
3541604;6933;5642;SP;35;Promissão;29;11
3541653;0816;7808;SP;35;Quadra;22;03
3541703;6935;5654;SP;35;Quatá;13;06
3541802;6937;5666;SP;35;Queiroz;28;03
3541901;6939;5678;SP;35;Queluz;04;03
3542008;6941;5680;SP;35;Quintana;30;11
3542107;6943;5691;SP;35;Rafard;21;03
3542206;6945;5708;SP;35;Rancharia;13;06
3542305;6947;5710;SP;35;Redenção da Serra;25;08
3542404;6949;5721;SP;35;Regente Feijó;28;06
3542503;6951;5733;SP;35;Reginópolis;03;04
3542602;6953;5745;SP;35;Registro;30;11
3542701;6955;5757;SP;35;Restinga;28;02
3542800;6957;5769;SP;35;Ribeira;20;10
3542909;6959;5770;SP;35;Ribeirão Bonito;05;03
3543006;6961;5782;SP;35;Ribeirão Branco;06;09
3543105;6963;5794;SP;35;Ribeirão Corrente;07;04
3543204;6965;5800;SP;35;Ribeirão do Sul;21;03
3543238;0818;7936;SP;35;Ribeirão dos Índios;06;08
3543253;3057;7584;SP;35;Ribeirão Grande;19;05
3543303;6967;5812;SP;35;Ribeirão Pires;19;03
3543402;6969;5824;SP;35;Ribeirão Preto;19;06
3543600;6973;5848;SP;35;Rifaina;24;12
3543709;6975;5850;SP;35;Rincão;20;08
3543808;6977;5861;SP;35;Rinópolis;04;10
3543907;6979;5873;SP;35;Rio Claro;24;06
3544004;6981;5885;SP;35;Rio das Pedras;10;07
3544103;6983;5897;SP;35;Rio Grande da Serra;03;05
3544202;6985;5903;SP;35;Riolândia;26;03
3543501;6971;5836;SP;35;Riversul;30;12
3544251;7265;7304;SP;35;Rosana;05;11
3544301;6987;5915;SP;35;Roseira;21;03
3544400;6989;5927;SP;35;Rubiácea;24;08
3544509;6991;5939;SP;35;Rubinéia;03;10
3544608;6993;5940;SP;35;Sabino;20;01
3544707;6995;5952;SP;35;Sagres;18;02
3544806;6997;5964;SP;35;Sales;30;11
3544905;6999;5976;SP;35;Sales Oliveira;22;05
3545001;7001;5988;SP;35;Salesópolis;28;02
3545100;7003;5990;SP;35;Salmourão;18;02
3545159;5445;7596;SP;35;Saltinho;19;05
3545209;7005;6002;SP;35;Salto;16;06
3545308;7007;6026;SP;35;Salto de Pirapora;24;06
3545407;7009;6014;SP;35;Salto Grande;27;12
3545506;7011;6038;SP;35;Sandovalina;28;10
3545605;7013;6040;SP;35;Santa Adélia;22;03
3545704;7015;6051;SP;35;Santa Albertina;24;06
3545803;7017;6063;SP;35;Santa Bárbara d`Oeste;04;12
3546009;7021;6087;SP;35;Santa Branca;22;05
3546108;7023;6099;SP;35;Santa Clara d'Oeste;21;03
3546207;7025;6105;SP;35;Santa Cruz da Conceição;03;05
